Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
275.51,0.0,0.0,241.24,275.51,241.24,277.04,0.0,241.24,241.24,241.24,241.24,241.24,277.04,277.04,277.04,275.51,277.04,275.51,0.0,275.51,0.0,277.04,241.24,275.51,0.0,275.51,277.04,0.0,277.04,241.24,275.51,0.0,277.04,241.24,241.24,241.24,0.0,241.24,0.0,275.51,241.24,277.04,275.51,277.04,0.0,241.24,275.51,277.04,277.04,277.04,0.0,0.0,0.0,277.04,275.51
228.21,0.0,0.0,204.9,228.21,204.9,216.36,0.0,204.9,204.9,204.9,204.9,204.9,216.36,216.36,216.36,228.21,216.36,228.21,0.0,228.21,0.0,216.36,204.9,228.21,0.0,228.21,216.36,0.0,216.36,204.9,228.21,0.0,216.36,204.9,204.9,204.9,0.0,204.9,0.0,228.21,204.9,216.36,228.21,216.36,0.0,204.9,228.21,216.36,216.36,216.36,0.0,0.0,0.0,216.36,228.21
304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.37,0.0,0.0,197.49,242.37,197.49,221.94,0.0,197.49,197.49,197.49,197.49,197.49,242.37,221.94,221.94,242.37,221.94,242.37,0.0,242.37,0.0,221.94,197.49,242.37,0.0,242.37,221.94,0.0,221.94,197.49,242.37,0.0,221.94,197.49,197.49,197.49,0.0,197.49,0.0,242.37,197.49,221.94,242.37,242.37,0.0,197.49,242.37,221.94,221.94,221.94,0.0,0.0,0.0,242.37,242.37
242.37,0.0,0.0,197.49,242.37,197.49,221.94,0.0,197.49,197.49,197.49,197.49,197.49,242.37,221.94,221.94,242.37,221.94,242.37,0.0,242.37,0.0,221.94,197.49,242.37,0.0,242.37,221.94,0.0,221.94,197.49,242.37,0.0,221.94,197.49,197.49,197.49,0.0,197.49,0.0,242.37,197.49,221.94,242.37,242.37,0.0,197.49,242.37,221.94,221.94,221.94,0.0,0.0,0.0,242.37,242.37
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
234.33,0.0,0.0,182.58,234.33,182.58,203.19,0.0,182.58,182.58,182.58,182.58,182.58,203.19,182.58,182.58,234.33,182.58,234.33,0.0,234.33,0.0,203.19,182.58,234.33,0.0,234.33,182.58,0.0,182.58,182.58,234.33,0.0,203.19,182.58,182.58,182.58,0.0,182.58,0.0,234.33,182.58,203.19,234.33,203.19,0.0,182.58,234.33,203.19,182.58,203.19,0.0,0.0,0.0,203.19,234.33
275.51,0.0,0.0,241.24,275.51,241.24,277.04,0.0,241.24,241.24,241.24,241.24,241.24,277.04,277.04,277.04,275.51,277.04,275.51,0.0,275.51,0.0,277.04,241.24,275.51,0.0,275.51,277.04,0.0,277.04,241.24,275.51,0.0,277.04,241.24,241.24,241.24,0.0,241.24,0.0,275.51,241.24,277.04,275.51,277.04,0.0,241.24,275.51,277.04,277.04,277.04,0.0,0.0,0.0,277.04,275.51
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
258.39,0.0,0.0,217.88,258.39,217.88,232.98,0.0,217.88,217.88,217.88,217.88,217.88,258.39,232.98,232.98,258.39,232.98,258.39,0.0,258.39,0.0,232.98,217.88,258.39,0.0,258.39,232.98,0.0,232.98,217.88,258.39,0.0,232.98,217.88,217.88,217.88,0.0,217.88,0.0,258.39,217.88,232.98,258.39,258.39,0.0,217.88,258.39,232.98,232.98,232.98,0.0,0.0,0.0,258.39,258.39
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
273.45,0.0,0.0,229.49,273.45,229.49,254.04,0.0,229.49,229.49,229.49,229.49,229.49,254.04,254.04,254.04,273.45,254.04,273.45,0.0,273.45,0.0,254.04,229.49,273.45,0.0,273.45,254.04,0.0,254.04,229.49,273.45,0.0,254.04,229.49,229.49,229.49,0.0,229.49,0.0,273.45,229.49,254.04,273.45,254.04,0.0,229.49,273.45,254.04,254.04,254.04,0.0,0.0,0.0,254.04,273.45
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
223.38,0.0,0.0,180.07,223.38,180.07,212.94,0.0,180.07,180.07,180.07,180.07,180.07,212.94,180.07,180.07,223.38,180.07,223.38,0.0,223.38,0.0,212.94,180.07,223.38,0.0,223.38,180.07,0.0,180.07,180.07,223.38,0.0,212.94,180.07,180.07,180.07,0.0,180.07,0.0,223.38,180.07,212.94,223.38,212.94,0.0,180.07,223.38,212.94,180.07,212.94,0.0,0.0,0.0,212.94,223.38
179.42,0.0,0.0,144.07,179.42,144.07,179.42,0.0,144.07,144.07,144.07,144.07,144.07,179.42,144.07,144.07,203.78,144.07,179.42,0.0,203.78,0.0,179.42,144.07,203.78,0.0,203.78,144.07,0.0,144.07,144.07,203.78,0.0,179.42,144.07,144.07,144.07,0.0,144.07,0.0,203.78,144.07,179.42,203.78,179.42,0.0,144.07,203.78,179.42,144.07,179.42,0.0,0.0,0.0,179.42,203.78
244.39,0.0,0.0,244.39,244.39,244.39,244.39,0.0,244.39,205.59,244.39,205.59,244.39,244.39,244.39,244.39,244.39,244.39,244.39,0.0,244.39,0.0,244.39,244.39,244.39,0.0,244.39,244.39,0.0,244.39,244.39,244.39,0.0,244.39,205.59,244.39,244.39,0.0,244.39,0.0,244.39,244.39,244.39,244.39,244.39,0.0,244.39,244.39,244.39,244.39,244.39,0.0,0.0,0.0,244.39,244.39
296.8,0.0,0.0,296.8,296.8,296.8,296.8,0.0,296.8,255.41,296.8,255.41,296.8,296.8,296.8,296.8,296.8,296.8,296.8,0.0,296.8,0.0,296.8,296.8,296.8,0.0,296.8,296.8,0.0,296.8,296.8,296.8,0.0,296.8,255.41,296.8,296.8,0.0,296.8,0.0,296.8,296.8,296.8,296.8,296.8,0.0,296.8,296.8,296.8,296.8,296.8,0.0,0.0,0.0,296.8,296.8
