SMILES,SUPPLIER_NAME,CATALOG_NUMBER,CAS,CHEMICAL_NAME,EMOLECULES_ID
CCCC(N1CCNCC1)C,Apollo Scientific,OR4169,82499-96-5,1-(2-Pentyl)piperazine,919629
CC1NCC2CC1CNC2,Princeton BioMolecular Research,PBMR168789,,"2-Methyl-3,7-diaza-bicyclo[3.3.1]nonane",44786451
NC(=N)C1CCCCC1,Enamine BB,EN300-58685,,cyclohexanecarboximidamide,36254682
C1CCC(CC1)N1CCNCCC1,ChemBridge,4004635,59039-67-7,"1-cyclohexyl-1,4-diazepane",15212058
CC(CN1CCCCCC1)N,Oakwood Products (Non-EU Customers),060963,,2-Azepan-1-yl-1-methyl-ethylamine,13083476
CCCCN1CCC(CC1)CN,AstaTech,46078,65017-57-4,4-AMINOMETHYL-1-N-BUTYLPIPERIDINE,892411
CN[C@@H]1CCCC[C@H]1NC.Cl.Cl,Matrix Scientific,075629,70708-33-7,"trans-(1R,2R)-N,N'-Bismethyl-1,2-cyclohexane diamine dihydrochloride",17252832
CN(C1CCCCNC1)C,ChemBridge,4016778,933733-52-9,"N,N-dimethyl-3-azepanamine",36092501
C1CCN(CC1)CC1CCNCC1.Cl.Cl,Matrix Scientific,051442,32832-17-0,1-(4-Piperidinylmethyl)piperidine dihydrochloride,30179233
CC(CCN(CCC(N)C)CCC(C)C)C,Princeton BioMolecular Research,PBMR103140,,"N1,N1-diisopentylbutane-1,3-diamine",42805875
CN[C@H]1CNCC1.Cl.Cl,WuXi AppTec,WX600300,139015-33-1,(3R)-(+)-3-(METHYLAMINO)PYRROLIDINE DIHYDROCHLORIDE,45956914
NCCCCN1CCCC1,Matrix Scientific,007650,24715-90-0,4-(1-Pyrrolidino)butylamine,887639
NCCCCN(C)C,Matrix Scientific,007572,3529-10-0,4-(Dimethylamino)butylamine,887589
CCCC(NC1CCNCC1)CCC,ChemBridge,92269432,,N-(1-propylbutyl)-4-piperidinamine,25617263
NCC(C1CCNCC1)CC(C)(C)C,Enamine BB,EN300-76818,,"4,4-dimethyl-2-(piperidin-4-yl)pentan-1-amine",36086980
CC(CNCCCCCCNCC(C)C)C,Alfa Aesar (UK),B21024,16121-92-9,"N,N'-Diisobutyl-1,6-hexanediamine, 97%",885633
NCC1CCN(CC1)CC(C)C.Cl.Cl,Oakwood Products (Non-EU Customers),064321,,(1-Isobutylpiperidin-4-yl)methanamine dihydrochloride,36769912
NC1CCN(CC1)C1CCCCC1,Enamine BB,EN300-97846,,1-cyclohexylpiperidin-4-amine,6254671
CC(CN1CC[C@@H](C1)N)C,Oakwood Products (Non-EU Customers),064213,,(S)-1-Isobutylpyrrolidin-3-amine,36769709
C1CCC(CC1)NC1CCNCC1,Alinda Chemical,ALBB-005795,,N-cyclohexylpiperidin-4-amine,6254537
CC1CCN(CC1)CCC1CCNCC1,Matrix Scientific,036889,,4-Methyl-1-(2-piperidin-4-ylethyl)piperidine,6254520
CCN(C1CCNCC1)C.Cl,Oakwood Products (Non-EU Customers),063522,,N-Ethyl-N-methylpiperidin-4-amine hydrochloride,36768524
CCNC1CCNCC1.Cl.Cl,Oakwood Products (Non-EU Customers),063467,,N-Ethylpiperidine-4-amine dihydrochloride,36768435
CN(CCNCC1CCCCC1)C,Enamine BB,EN300-52433,,(cyclohexylmethyl)[2-(dimethylamino)ethyl]amine,6898185
CN1CCNC(CC1)C,Enamine BB,EN300-72677,,"1,5-dimethyl-1,4-diazepane",36084350
CCC(NCCNC1CCCCC1)C,Oakwood Products (Non-EU Customers),024598,886500-62-5,N-2-Butyl-N'-cyclohexyl ethylenediamine,6252318
CNCCNC1CC1,Life Chemicals,F2147-1527,,"N-cyclopropyl-N'-methylethane-1,2-diamine",6252282
CC(CC)CC(=N)N.Cl,Oakwood Products (Non-EU Customers),061467,817552-66-2,3-Methylpentanimidamide hydrochloride,36767279
NCC1(C)CCN(CC1)C,Enamine BB,EN300-128738,,"(1,4-dimethylpiperidin-4-yl)methanamine",46218114
NCCC12CC3CC(C1)(CN)CC(C2)(C3)C,Alinda Chemical,ALBB-016011,,{[3-(2-aminoethyl)-5-methyl-1-adamantyl]methyl}amine dihydrochloride,36027819
C1CCCC(CC1)NCCN1CCCCC1,ChemBridge,5464914,,,2355273
CN(CC(CNC1CCCC(C1)C)(C)C)C,ChemBridge,5458439,,,2354855
C1CCCC(CCC1)NCCN1CCCCC1,ChemBridge,5453765,,,2354586
CN1CCCN(CC1)CC1CCCCC1,ChemBridge,5429791,,,2354258
CCCCN1CCNCCC1,Matrix Scientific,101165,3619-75-8,"1-Butyl-1,4-diazepane",6247665
CNC1CNCC1,TCI Europe,M1106,83030-08-4,3-(Methylamino)pyrrolidine,6885895
NC1CCCN(C1)C1CCCC1,ChemBridge,4018208,,,30474255
CCN(C1CNCC1)CC,Enamine BB,EN300-68733,,"N,N-diethylpyrrolidin-3-amine",6879669
CCCCCCCCCCCCCCCCCCNCCCN,Sigma Aldrich,PH000570,,"N(1)-OCTADECYL-1,3-PROPANEDIAMINE",6207195
CCN(CCC1CCCNC1)CC,Matrix Scientific,053987,122374-01-0,"N,N-Diethyl-2-(3-piperidinyl)-1-ethanamine",30423960
CCNCCCN1CCC(CC1)C,Matrix Scientific,026951,1040690-68-3,N-Ethyl-3-(4-methyl-1-piperidinyl)-1-propanamine,18625120
CCNCCCCCCNCC,TCI America,D1305,13093-05-5,"N,N'-Diethyl-1,6-diaminohexane",6191746
NCC(N)C.Cl.Cl,ChemPacific,10457,19777-66-3,(S)-(-)-Diaminopropane dihydrochloride,6187817
CN1CCC(CC1)N1CC(C)CC(C1)C,ChemBridge,5458264,,,24836488
CC(N1CCC(CC1)N1CCCCC1)C,ChemBridge,5927805,,,1328996
CCNCC(N1CCCC1)C,Exclusive Chemistry,EC-000.1343,,N-ethyl-2-(1-pyrrolidinyl)-1-propanamine,33371915
CCCCNCC1CCCCN1C(C)C,Exclusive Chemistry,EC-000.1322,,N-[(1-isopropyl-2-piperidinyl)methyl]-1-butanamine,33371899
CCCNCC1CCCCN1CC,Exclusive Chemistry,EC-000.1314,,N-[(1-ethyl-2-piperidinyl)methyl]-1-propanamine,33371883
CCCCN1CCCCC1CNC,Exclusive Chemistry,EC-000.1306,,(1-butyl-2-piperidinyl)-N-methylmethanamine,33371867
CCCNCC1CCCN1C(C)C,Exclusive Chemistry,EC-000.1297,,N-[(1-isopropyl-2-pyrrolidinyl)methyl]-1-propanamine,33371851
CCNCC1CCCN1CC,Exclusive Chemistry,EC-000.1289,,N-[(1-ethyl-2-pyrrolidinyl)methyl]ethanamine,33371835
CC1CCCN(C1)CC1CCCCN1.Cl.Cl,Matrix Scientific,051675,,3-Methyl-1-(2-piperidinylmethyl)piperidine dihydrochloride,30420385
C1CCCN(CC1)CC1CNCC1.Cl.Cl,Matrix Scientific,051651,,1-(3-Pyrrolidinylmethyl)azepane dihydrochloride,30420343
CCCCN(CC1CNCC1)C.Cl.Cl,Matrix Scientific,051643,1219964-16-5,N-Methyl-N-(3-pyrrolidinylmethyl)-1-butanamine dihydrochloride,30420327
CC1CCN(CC1)CCC1CCNCC1.Cl.Cl,Matrix Scientific,051619,30131-19-2,4-Methyl-1-[2-(4-piperidinyl)ethyl]piperidine dihydrochloride,30420283
CCN1CCC(C1)N,ChemBridge,4035338,7791-89-1,1-ethyl-3-pyrrolidinamine,29703734
CN(CCC1CCCNC1)C.Cl.Cl,Matrix Scientific,051579,1219960-73-2,"N,N-Dimethyl-2-(3-piperidinyl)-1-ethanamine dihydrochloride",30420210
CNCCN1CCCCC1,Matrix Scientific,018964,41239-39-8,Methyl-(2-piperidin-1-yl-ethyl)-amine,1508662
CC(CN(CCN(C)C)C)CCC=C(C)C,ChemBridge,5430333,,,2016057
CC(N1CCNCC1)CC(C)C,ChemBridge,3020248,1171587-00-0,"1-(1,3-dimethylbutyl)piperazine",29703518
C=CCN(CC1CCNCC1)CC=C.Cl.Cl,Matrix Scientific,051447,,N-Allyl-N-(4-piperidinylmethyl)-2-propen-1-amine dihydrochloride,30420002
CN(CC1CCNCC1)C.Cl.Cl,Matrix Scientific,051438,172281-72-0,"N,N-Dimethyl(4-piperidinyl)methanamine dihydrochloride",30419990
CCC1CCC(CC1)N(CCN(C)C)CC,ChemBridge,5410907,,,2015444
C1CCC(NC1)CCN1CCCC1.Cl.Cl,Matrix Scientific,051551,69484-99-7,2-[2-(1-Pyrrolidinyl)ethyl]piperidine dihydrochloride,24825274
CCCCCCCCCCCCCCCCCC(=N)N(C)C,Princeton BioMolecular Research,OSSL_123747,,,25564171
C1CN[C@H](C1)[C@H]1CCCN1,Strem Chemicals,07-0092,107886-22-6,"(2R,2'R)-(-)-2,2'-Bipyrrolidine, 99%",31585817
CNC1CCN(CC1C)CC,Enamine BB,EN300-84851,,"1-ethyl-N,3-dimethylpiperidin-4-amine",36748093
NCC1(N)CC1,Enamine BB,EN300-84793,,1-(aminomethyl)cyclopropan-1-amine,36748060
NC[C@@H]1CCCC[C@H]1N,BioBlocks,AA116,24716-89-0,trans-2-Aminomethyl-cyclohexylamine,31550778
CC1(N)CCNCC1,Bepharm,B98899,196614-16-1,4-Methyl-4-piperidinamine,42768466
NCCCCCN1CCCCCC1,Otava,7020210362,,(5-azepan-1-ylpentyl)amine,24703782
CCN1CCC(CC1C)N,Enamine BB,EN300-78981,,1-ethyl-2-methylpiperidin-4-amine,36364524
NC1CCN(CC1)C1CC1,Enamine BB,EN300-26574,62813-02-9,1-cyclopropylpiperidin-4-amine,11649504
CNCC1CCN(CC1)C(C)C,Matrix Scientific,019174,,(1-Isopropyl-piperidin-4-ylmethyl)-methyl-amine,5769164
CCN1CCCC1C1CCCN1,Enamine BB,EN300-71186,,1-ethyl-2-(pyrrolidin-2-yl)pyrrolidine,36363848
C1CCC(NC1)CCCC1CCCCN1,Ark Pharm,AK-60417,16898-53-6,"1,3-Di(piperidin-2-yl)propane",44471133
C(CN1CC1)CN1CC1,InterBioScreen,STOCK4S-87382,,"1,3-di(aziridin-1-yl)propane",4635886
CC(CC(=N)N)C.Cl,Enamine BB,EN300-100194,,3-methylbutanimidamide hydrochloride,24632120
CNCC1CCN(CC1)CC,ChemBridge,4010585,,1-(1-ethylpiperidin-4-yl)-N-methylmethanamine,7864224
NC[C@@H]1CCCN1CC(C)C,Enamine BB,EN300-115955,,[(2S)-1-(2-methylpropyl)pyrrolidin-2-yl]methanamine,44464647
CCCN1CCCC(C1)N,ChemBridge,4014926,51388-02-4,1-propylpiperidin-3-amine,11488583
NCCC1CCN(CC1)CC,Enamine BB,EN300-90312,,2-(1-ethylpiperidin-4-yl)ethan-1-amine,11488330
CCCN1CCCN(CC1)CC1CCC1,Enamine,Z1289499842,,,45656709
CC1CCCN(C1)CCNC1CCCC1,Enamine,Z594256808,,,33353690
CNCCN(C1CCCCC1)CC,Matrix Scientific,027668,,"N-Cyclohexyl-N-ethyl-N'-methylethane-1,2-diamine",18186562
CCNCCN1CC(C)CC(C1)C,Matrix Scientific,027656,,"N-[2-(3,5-Dimethylpiperidin-1-yl)ethyl]-N-ethylamine",18186546
CCC(CN1CCNCC1)CC,Matrix Scientific,029376,57184-38-0,1-(2-Ethylbutyl)piperazine,14108226
CCCCCCCCCCNCCN,Enamine BB,EN300-82408,,(2-aminoethyl)(decyl)amine,28291080
CC(CCN1CCNCC1)C,Matrix Scientific,029375,34581-23-2,1-(3-Methylbutyl)piperazine,11483830
CNCCN1[C@H](C)CCC[C@@H]1C,ChemDiv BB,BB53-0935,,"N-{2-[(2R,6S)-2,6-dimethylpiperidin-1-yl]ethyl}-N-methylamine",31525481
CCCNCCN1CCCC(C1)C,ChemDiv BB,BB53-0513,,N-[2-(3-methylpiperidin-1-yl)ethyl]-N-propylamine,31524829
ClCCNCCCN1CCCCC1,ChemDiv BB,BB52-9458,,N-(2-chloroethyl)-N-(3-piperidin-1-ylpropyl)amine,31523232
CCCN(CCC)CCN(CCC)CCC,AK Scientific,X0063,102-60-3,"N,N,N',N'-Tetra (2-hydropropyl)ethylene diamine",43540009
NCCC(N(CC)C)C,Matrix Scientific,036098,1033693-03-6,N-(3-Amino-1-methylpropyl)-N-ethyl-N-methylamine,20306679
CN1CCC(CC1)NC(C)C.Cl.Cl,Oakwood Products (Non-EU Customers),087892,,Isopropyl-(1-methyl-piperidin-4-yl)-amine dihydrochloride,46574176
NCC1(N)CC1.Cl.Cl,Enamine BB,EN300-134780,,1-(aminomethyl)cyclopropan-1-amine dihydrochloride,46573886
NC1CCCN(C1)C1CCCCC1,Enamine BB,EN300-73603,,1-cyclohexylpiperidin-3-amine,35732811
CCC(N1CCC(CC1)N1CCCCC1)C,Princeton BioMolecular Research,OSSK_732746,,,6134198
CC1CCN(CC1)C1CCN(CC1)C1CCCCC1,Zelinsky Institute,UZI/1936975,,,2172913
C1CCCN(CC1)C1CCN(CC1)C1CCCC1,ChemBridge,6749257,,,2171991
CCCCN1CCNCC1,Matrix Scientific,029394,5610-49-1,1-Butylpiperazine,530626
CCCCN1CCC(CC1)N.Cl.Cl,Enamine BB,EN300-42920,,1-butylpiperidin-4-amine dihydrochloride,20842091
CCCCCC[N+](CCCCCCCCCC[N+](CCCCCC)(C)C)(C)C,Vitas M Labs,STK700510,,"N,N'-dihexyl-N,N,N',N'-tetramethyldecane-1,10-diaminium",4396655
N[C@@H]1CCCNC1.Cl.Cl,Matrix Scientific,074192,334618-23-4,(R)-(-)-3-Aminopiperidine dihydrochloride,528752
C1CCN(CC1)[C@@H]1CNCC1,Anichem,K10861,,(S)-1-Pyrrolidin-3-yl-piperidine,36561065
CN([C@H]1CNCC1)C,Matrix Scientific,072717,132958-72-6,(R)-3-Dimethylaminopyrrolidine,527830
CC1CCCCN1CCNC1CCCC1,Enamine,Z594256792,,,35722156
NC[C@H]1CCCN1CC,AK Scientific,70506,22795-97-7,(R)-2-(Aminomethyl)-1-ethylpyrrolidine,717228
C1CNC(CN1)C1CC1,Anichem,31389,,2-Cyclopropyl-piperazine,40837678
CC1CN(C1)C1CCNCC1,Bepharm,B224309,864494-21-3,4-(3-Methylazetidin-1-yl)piperidine,40298029
NCC1(N)CCCCC1.Cl.Cl,Enamine BB,EN300-27093,5062-67-9,(1-aminocyclohexyl)methylamine dihydrochloride,13454892
CNC1CCNCCC1,Enamine BB,EN300-117547,,N-methylazepan-4-amine,40095649
CCCN1CCC(CC1)NC(CCCC(C)C)C,Enamine,Z90516863,,,29642545
N[C@H]1CNCC1,AK Scientific,N110,116183-82-5,(R)-3-Aminopyrrolidine,519009
NCCC1CCN(CC1)C.Cl.Cl,Matrix Scientific,061035,20845-38-9,[2-(1-Methylpiperidin-4-yl)ethyl]amine dihydrochloride,36552821
[C-]#[N+]CCN1CCCC1,ACB Blocks ,ISN-0157,,1-(2-isocyanoethyl)pyrrolidine,706727
CC1CCCC(N1CC1CCCCN1)C,ACB Blocks ,C6A-0348,,"2,6-dimethyl-1-(2-piperidinylmethyl)piperidine",706281
CCN(CC1CCCN1)CC,ChemBridge,4014382,121053-95-0,N-ethyl-N-(pyrrolidin-2-ylmethyl)ethanamine,706049
CCCCNCCN,AK Scientific,X3356,19522-69-1,2-(Butylamino)ethylamine,513766
CN1CCCCC1C1CCCCN1,Vitas M Labs,STK893389,,"1-methyl-2,2'-bipiperidine",704731
CCCCCC(N1CCNCCC1)C,EvoBlocks,EB30097,,"1-(heptan-2-yl)-1,4-diazepane",32283835
CCCCCN1CCNCCC1,EvoBlocks,EB30043,,"1-pentyl-1,4-diazepane",32283753
CCCCCCC(N1CCNCC1C)C,EvoBlocks,EB29605,,2-methyl-1-(octan-2-yl)piperazine,32283620
C1CCN(CC1)CC1CCCN1,ACB Blocks ,C5A-0053,,1-(2-pyrrolidinylmethyl)piperidine,703640
CCCCCCCCCCCN1CCNCC1,EvoBlocks,EB29061,,1-undecylpiperazine,32283401
CCCCC(CN1CCNCC1)CC,EvoBlocks,EB29005,,1-(2-ethylhexyl)piperazine,32283367
CN(C(C)C)CC1CNCC1,Oakwood Products (Non-EU Customers),088192,,Isopropyl-methyl-pyrrolidin-3-ylmethyl-amine,38978723
NCC1CCCN(C1)CC,Matrix Scientific,016359,102459-02-9,[(1-Ethylpiperidin-3-yl)methyl]amine,2720961
CN(C1CNCC1)C(C)C,Oakwood Products (Non-EU Customers),088187,,Isopropyl-methyl-pyrrolidin-3-yl-amine,38955731
C[N+]1(CCCCCCC[N+]2(C)CCCCCC2)CCCCCC1,Vitas M Labs,STL058847,,"1,1'-heptane-1,7-diylbis(1-methylazepanium)",4375576
CCNCCCC1CCNCC1,Enamine BB,EN300-123466,,ethyl[3-(piperidin-4-yl)propyl]amine,38858693
CCCC(NC1CCN(CC1)CC(C)C)CCC,Enamine,Z1341420797,,,44578130
CCNCC1CCN(CC1)C,Oakwood Products (Non-EU Customers),087879,,Ethyl-(1-methyl-piperidin-4-ylmethyl)-amine,38588959
CCC(N1CCC(CC1)CN)C,Bepharm,B238090,1247409-53-5,(1-(sec-Butyl)piperidin-4-yl)methanamine,38588121
CCN1CCC2(C1)CNCC2,Chemical Block,A2949/0124234,,,6789246
CCN1CCC2(CC1)CCCNC2,ChemBridge,4039904,1227465-74-8,"9-ethyl-2,9-diazaspiro[5.5]undecane",31238714
CC([C@H]1NCCNC1)C,AK Scientific,W4351,207284-25-1,(R)-2-Isopropylpiperazine,43472967
NC1CCCN(C1)C1CCCCCC1,ChemBridge,24545068,,1-cycloheptyl-3-piperidinamine,38202029
CCNCC1CCCNC1,CombiPhos Catalysts,MPB-11226,,Ethyl-piperidin-3-ylmethyl-amine,38100991
C1CCC(CN1)CNC1CC1,Bellen Chem,Bellen008357,1226016-69-8,N-((piperidin-3-yl)methyl)cyclopropanamine,38100663
CNC(CCCN(CC)CC)C,Sigma Aldrich,PH000552,,"N(1),N(1)-DIETHYL-N(4)-METHYL-1,4-PENTANEDIAMINE",7603583
CCC(N(C)C)CN,Matrix Scientific,036310,19764-59-1,"N-[1-(Aminomethyl)propyl]-N,N-dimethylamine",10861756
CCCCCC(=N)N,ChemBridge,4012907,5547-54-6,hexanimidamide,4356266
NCC(N(C)C)C,Matrix Scientific,035787,19764-58-0,"N-(2-Amino-1-methylethyl)-N,N-dimethylamine",7484389
NCCC1CCCCN1.Cl.Cl,Tyger Scientific,A40270,15932-66-8,2-(2-Aminoethyl)piperidine 2HCl,4354383
NCC1(CC1)CN1CCCCC1,Princeton BioMolecular Research,PBMR158842,,[1-(1-piperidylmethyl)cyclopropyl]methanamine,43467325
NCCCCCCCCCCCCN,AK Scientific,K836,2783-17-7,"1,12-Diaminododecane",498067
NC1CCN(CC1)CCC#C,Sigma Aldrich,CDS019201,,1-(But-3-yn-1-yl)piperidin-4-amine,37716206
CN1CCC[C@@H]1CN1CCCC1,"SynChem, Inc.",SC-10877,1217638-41-9,(R)-N-Methyl-2-pyrrolidin-1-ylmethyl-pyrrolidine,4352293
NCCC1CCNCC1.Cl.Cl,Focus Synthesis,FS003011,90000-31-0,4-(2'-Aminoethyl)piperidine dihydrochloride,4351199
CN(C1CC(C)(C)NC(C1)(C)C)C,Sigma Aldrich,298573,32327-90-5,"4-Dimethylamino-2,2,6,6-tetramethylpiperidine",495879
CN(C1CC1)CC1CCNCC1,Oakwood Products (Non-EU Customers),088215,,Cyclopropyl-methyl-piperidin-4-ylmethyl-amine,37591523
NC1CC2(C1)CC(C2)N.Cl.Cl,Enamine BB,EN300-88455,,6-aminospiro[3.3]hept-2-ylamine dihydrochloride,31421144
CN(C1CC1)[C@H]1CCCNC1,Oakwood Products (Non-EU Customers),088211,,Cyclopropyl-methyl-(S)-piperidin-3-yl-amine,43464092
CN([C@@H]1CNCC1)C(C)C,Oakwood Products (Non-EU Customers),088189,,Isopropyl-methyl-(S)-pyrrolidin-3-yl-amine,43464076
CCN(CCC1CCNCC1)CC,Matrix Scientific,007221,64168-10-1,4-(2-Diethylaminoethyl)piperidine,37508432
CC(CCC(N)(C)C)(N)C,Manchester Organics,N31500,23578-35-0,"2,5-Dimethylhexane-2,5-diamine",46019664
CN1CCC[C@H](C1)NC1CC1,Oakwood Products (Non-EU Customers),087906,,Cyclopropyl-((R)-1-methyl-piperidin-3-yl)-amine,43463698
CC(NC[C@@H]1CCCN1C)C,Oakwood Products (Non-EU Customers),087887,,Isopropyl-((S)-1-methyl-pyrrolidin-2-ylmethyl)-amine,43463682
CN[C@H]1CCCN(C1)C,ChemDiv BB,BB60-4373,,Methyl-((S)-1-methyl-piperidin-3-yl)-amine,43463666
CN[C@@H]1CC[C@H](CC1)N(C)C,Oakwood Products (Non-EU Customers),087866,,"(1R,4R)-N,N,N'-Trimethyl-cyclohexane-1,4-diamine",46018554
CCCNCCCN(C)C,Otava,1366733,,,37431332
NCC1CCCCN1CC(C)C,Enamine BB,EN300-115069,,[1-(2-methylpropyl)piperidin-2-yl]methanamine,37416446
CCCCN1CCC(C1)CN,Alinda Chemical,ALBB-022669,,[(1-butylpyrrolidin-3-yl)methyl]amine dihydrochloride,37404170
NCC1CCN(CC1)CC.Cl,Fluorochem (Non-US Customers),032203,21168-71-8,C-(1-Ethyl-piperidin-4-yl)-methylamine hydrochloride,46017548
N1CCN(CC1)CC1CCCC1,Matrix Scientific,054616,82500-22-9,1-(Cyclopentylmethyl)piperazine,8619576
N1CC(C1)CN1CCCC1,Ark Pharm,AK131364,1180505-00-3,1-(Azetidin-3-ylmethyl)pyrrolidine,46016187
CCC(C(CN)N)CC,UORSY,PB246149944,,,37351951
CC([C@@H]1NCCNC1)C,Oakwood Products (Non-EU Customers),208755,133181-64-3,(S)-2-Isopropylpiperazine,27528142
CC(C(NC(C)(C)C)C)NC(C)(C)C,Ark Pharm,AK131022,1167987-07-6,"N2,N3-Di-tert-butylbutane-2,3-diamine",46015761
CC(NC1CCCNC1)C,Enamine BB,EN300-61495,,N-(propan-2-yl)piperidin-3-amine,31415264
CN1CCC(C(C1)C)N,Enamine BB,EN300-60979,,"1,3-dimethylpiperidin-4-amine",31414762
CCN(C(CN)CC)C,Matrix Scientific,036303,1060817-31-3,N-[1-(Aminomethyl)propyl]-N-ethyl-N-methylamine,23805581
CCCCNC1CCN(CC1)C,Matrix Scientific,038518,1019619-07-8,N-Butyl-1-methylpiperidin-4-amine,27333505
CC[C@@H]1CNCCN1,Toronto Research Chemicals,E925610,438050-07-8,(R)-2-Ethylpiperazine Dihydrochloride,26985268
CN(CCC(N(C)C)C)C,TCI America,T0524,97-84-7,"N,N,N',N'-Tetramethyl-1,3-diaminobutane",482284
CN(CCNCC1CCCCC1)C.Cl,Enamine BB,EN300-52892,,(cyclohexylmethyl)[2-(dimethylamino)ethyl]amine hydrochloride,31411094
NCCC(N1CCCCCC1)C,Matrix Scientific,079985,,(3-Azepan-1-ylbutyl)amine,31210524
NC1CCN2C(C1)CCCC2,Enamine BB,EN300-51852,,octahydro-1H-quinolizin-2-amine,31410807
CCNCCCNCC,Matrix Scientific,026995,10061-68-4,"N1,N3-Diethyl-1,3-propanediamine",481351
C1CCC(CC1)CN1CCNCCC1,Enamine BB,EN300-50640,,"1-(cyclohexylmethyl)-1,4-diazepane",31410527
C[C@H]1CNCCN1C1CCCCC1,"J & W PharmLab, LLC",65-0020,1135185-61-3,(S)-1-Cyclohexyl-2-methyl-piperazine,44693157
NCC1CCCN1,AK Scientific,W7106,57734-57-3,Pyrrolidin-2-ylmethanamine,6759646
NCC1(C)CC(N)CC(C1)(C)C,Acros Organics (US),35294,2855-13-2,"Isophorondiamine, 99+%, mixture of cis and trans",479353
NCCCCN1CC(C)CC(C1)C,Enamine BB,EN300-41324,,"4-(3,5-dimethylpiperidin-1-yl)butan-1-amine",31408931
CCN(CCNCC(C)C)CC,Enamine BB,EN300-39063,,"N,N-diethyl-N'-isobutylethane-1,2-diamine",31408233
NC1CCCC(C1)N(C)C.Cl.Cl,"J & W PharmLab, LLC",20-0251S,,"N,N-Dimethyl-cyclohexane-1,3-diamine dihydrochloride",44691636
CN(CCCCCCN(C)C)C,AK Scientific,R371,111-18-2,"N,N,N',N'-Tetramethyl-1,6-hexanediamine",477969
N[C@@H]1C[C@@H]2CCC[C@@H](C1)N2C,Pharmablock (USA) Inc,PBY2010316,76272-41-8,exo-3-Amino-9-methyl-9-azabicyclo[3.3.1]nonane,44385970
NC1CCN(CC1)CC(C)(C)C,ChemBridge,4029810,1014695-10-3,"1-(2,2-dimethylpropyl)-4-piperidinamine",32478451
NCC12CC3CC(C1)CC(C2)(C3)CN,ChemDiv,8012-9927,,,3801236
CC(CN1CCCC(C1)C)N,Enamine BB,EN300-53856,,1-(3-methylpiperidin-1-yl)propan-2-amine,29996538
C1CCN(CC1)C1CCNCC1.Cl.Cl,Matrix Scientific,051497,4876-60-2,4-(1-Piperidinyl)piperidine dihydrochloride,1835987
NCC1CNC1,Fluorochem (Non-US Customers),238018,116770-48-0,Azetidin-3-ylmethanamine,44689063
NC[C@@H](N)C.Cl.Cl,Matrix Scientific,076394,19777-66-3,"(S)-Propane-1,2-diamine dihydrochloride",25691896
CN1CCC[C@H]1CN1CCCCC1,TCI America,M1183,84466-85-3,(S)-(-)-1-Methyl-2-(1-piperidinomethyl)pyrrolidine,25685716
Nc1cccc(c1)NC1CCCC1,Enamine BB,EN300-72892,,"1-N-cyclopentylbenzene-1,3-diamine",32446292
C1CNCC(CC1)N1CCCC1,Enamine BB,EN300-62223,,3-(pyrrolidin-1-yl)azepane,32445158
CCCN(CC1CNCC1)C,Enamine BB,EN300-94729,,methyl(propyl)(pyrrolidin-3-ylmethyl)amine,37015695
ClCCCCC(=N)N.Cl,Tyger Scientific,C60065,164982-33-6,5-Chloropentanamidine HCl,13192094
NC(=N)C1CCCCC1.Cl,Enamine BB,EN300-54701,,cyclohexanecarboximidamide hydrochloride,13191958
CCCCCCCCCN(CCN(C)C)CC,Sigma Aldrich,PH007810,,"N(1)-ethyl-N(2),N(2)-dimethyl-N(1)-nonyl-1,2-ethanediamine",35871910
CCCCCCN(CCCCCC)N,Sigma Aldrich,PH007222,,"1,1-dihexylhydrazine",35870882
N1CCN(CC1)CC1CCC1,ChemBridge,4015497,82534-54-1,1-(cyclobutylmethyl)piperazine,3762915
CCCN1CCC(CC1)N1CCCC(C1)C,ChemBridge,5461617,,,2074011
CN(CC(CNC1CCC(CC1)C)(C)C)C,ChemBridge,5461211,,,2073989
CCN1CCC(CC1)N1CCCCC1,ChemBridge,5455156,,,2073541
CCN(C1CCCC(C1)C)CCN(CC)CC,ChemBridge,5452195,,,2073311
CCCN1CC2CN(CC(C1)C2)CCC,Shanghai SpecBioChem,es00449,909037-18-9,"3,7-dipropyl-3,7-diazabicyclo[3.3.1]nonane",43633619
CC1CCCN(C1)CC1CCCCN1,Vitas M Labs,STK894381,,3-methyl-1-(piperidin-2-ylmethyl)piperidine,30519237
CC1CCN(CC1)CC1CCCCCN1,Vitas M Labs,STK893938,,2-[(4-methylpiperidin-1-yl)methyl]azepane,30519094
NCCCCCNCCC(C)C,Princeton BioMolecular Research,OSSL_123865,,,975460
CC(CN1CCC(CC1)NC1CCCC1)C,Enamine,Z401843384,,,44529476
NCC1C(C)CCC1N,Enamine BB,EN300-99620,,2-(aminomethyl)-3-methylcyclopentan-1-amine,37156471
CN(C[C@H](CC(C)(C)C)N)C.Cl.Cl,AstaTech,53134,,"(S)-N1,N1,4,4-TETRAMETHYLPENTANE-1,2-DIAMINE 2HCL",37154252
C[C@@H]1CCCN1C[C@@H]1CCCN1,Bepharm,B215924,867256-73-3,(R)-2-Methyl-1-((S)-pyrrolidin-2-ylmethyl)pyrrolidine,43607295
NCC1CCCN1C(C)C,Matrix Scientific,077883,26116-15-4,[(1-Isopropylpyrrolidin-2-yl)methyl]amine,8294742
